Date,Adj Close
2025-12-22,245.6614
2025-12-23,246.1935
2025-12-24,245.7212
2025-12-25,247.511
2025-12-26,249.4482
2025-12-29,249.531
2025-12-30,247.7751
2025-12-31,245.2262
2026-01-01,247.2002
2026-01-02,244.6285
2026-01-05,242.4132
2026-01-06,243.4025
2026-01-07,244.8897
2026-01-08,241.0916
2026-01-09,241.0114
2026-01-12,241.9246
2026-01-13,242.7499
2026-01-14,240.0678
2026-01-15,239.4315
2026-01-16,241.5465
2026-01-19,241.6776
2026-01-20,242.7012
2026-01-21,243.0415
2026-01-22,241.8626
2026-01-23,240.7194
2026-01-26,241.3
2026-01-27,241.1102
2026-01-28,240.6559
2026-01-29,241.3611
2026-01-30,243.0613
2026-02-02,242.8736
2026-02-03,243.4804
2026-02-04,243.2043
2026-02-05,246.1113
2026-02-06,244.615
2026-02-09,244.5626
2026-02-10,242.6531
2026-02-11,243.6847
2026-02-12,243.8902
2026-02-13,246.4228
2026-02-16,248.1668
2026-02-17,241.9982
2026-02-18,237.0106
2026-02-19,235.3185
2026-02-20,233.143
2026-02-23,230.6689
2026-02-24,232.3445
2026-02-25,232.0567
2026-02-26,231.0855
2026-02-27,231.088
2026-03-02,232.2966
2026-03-03,231.9716
2026-03-04,231.1419
2026-03-05,231.3587
2026-03-06,230.4323
2026-03-09,231.592
2026-03-10,233.1301
2026-03-11,233.1795
2026-03-12,232.3592
2026-03-13,235.0609
2026-03-16,235.87
2026-03-17,237.0238
2026-03-18,233.8659
2026-03-19,232.8931
2026-03-20,233.0533
2026-03-23,233.021
2026-03-24,234.6794
2026-03-25,232.453
2026-03-26,234.5637
2026-03-27,230.5775
2026-03-30,230.4726
2026-03-31,228.1875
2026-04-01,228.6253
2026-04-02,229.8582
2026-04-03,229.689
2026-04-06,230.0856
2026-04-07,229.6388
2026-04-08,228.6231
2026-04-09,230.5122
2026-04-10,230.6542
2026-04-13,230.435
2026-04-14,230.2584
2026-04-15,228.8319
2026-04-16,230.827
2026-04-17,228.6643
2026-04-20,228.6797
2026-04-21,229.9893
2026-04-22,229.9277
2026-04-23,229.3894
2026-04-24,228.2618
2026-04-27,228.2215
2026-04-28,228.2739
2026-04-29,227.9235
2026-04-30,228.5553
2026-05-01,231.8133
2026-05-04,231.5966
2026-05-05,231.1944
2026-05-06,230.1329
2026-05-07,230.7556
2026-05-08,230.452
2026-05-11,231.5368
2026-05-12,231.7715
2026-05-13,232.4604
2026-05-14,231.4647
2026-05-15,228.7915
2026-05-18,230.4848
2026-05-19,229.8748
2026-05-20,230.4249
2026-05-21,229.6496
2026-05-22,230.3566
2026-05-25,232.3167
2026-05-26,230.4211
2026-05-27,231.832
2026-05-28,223.3848
2026-05-29,224.6933
2026-06-01,222.1125
2026-06-02,218.9434
2026-06-03,217.7731
2026-06-04,215.8719
2026-06-05,210.0452
2026-06-08,206.9837
2026-06-09,199.5452
2026-06-10,201.0497
2026-06-11,197.5661
2026-06-12,198.3557
2026-06-15,201.3038
2026-06-16,193.3762
2026-06-17,196.4353
2026-06-18,199.2026
2026-06-19,199.4607
2026-06-22,202.4388
2026-06-23,201.8889
2026-06-24,201.111
2026-06-25,198.8897
2026-06-26,196.5354
2026-06-29,195.4097
2026-06-30,197.3255
2026-07-01,198.3927
2026-07-02,196.2436
2026-07-03,193.7518
2026-07-06,193.0711
2026-07-07,194.2165
2026-07-08,192.8057
2026-07-09,191.4535
2026-07-10,191.1872
2026-07-13,189.6228
2026-07-14,189.8898
2026-07-15,190.2728
2026-07-16,188.9457
2026-07-17,187.5182
2026-07-20,186.9021
2026-07-21,188.7822
2026-07-22,189.4839
2026-07-23,189.4993
2026-07-24,191.0853
2026-07-27,186.9775
2026-07-28,188.3338
2026-07-29,188.4808
2026-07-30,187.3516
2026-07-31,187.4808
2026-08-03,188.0265
2026-08-04,188.3762
2026-08-05,189.1932
2026-08-06,190.9782
2026-08-07,191.1089
2026-08-10,192.6221
2026-08-11,192.1915
2026-08-12,190.9892
2026-08-13,191.0709
2026-08-14,192.2807
